strategy,model_size,forecast_origin,target_quarter,horizon_quarters,variable,mean,actual,error,p05,p16,median,p84,p95
mango_rmse_random,small,2000-03-31,2000Q1,1,DEFL,466.04153772750885,434.80173185711334,31.239805870395514,465.6106059904115,465.77058321389245,466.0491449359463,466.2973547607559,466.47254953086906
mango_rmse_random,small,2000-03-31,2000Q2,2,DEFL,466.4909644697954,435.4231401429961,31.067824326799325,465.67883284817066,465.99147491815893,466.488752755588,466.99205646602223,467.27639115882585
mango_rmse_random,small,2000-03-31,2000Q3,3,DEFL,467.0025345842989,436.0074949806811,30.99503960361784,465.7772379476342,466.2775376928602,466.9977455888294,467.7395198356093,468.19728459577453
mango_rmse_random,small,2000-03-31,2000Q4,4,DEFL,467.5657875475091,436.5490666033782,31.016720944130896,465.88652755253247,466.58041902933087,467.5602634146654,468.53642919024213,469.2410668224519
mango_rmse_random,small,2000-03-31,2001Q1,5,DEFL,468.122104504087,437.2026802595548,30.919424244532195,465.91668085151963,466.80987708893707,468.1430347859031,469.43563837843965,470.2835624040584
mango_rmse_random,small,2000-03-31,2001Q2,6,DEFL,468.7015202260654,437.8056263169986,30.895893909066785,465.896208588101,467.0585484450324,468.72980032783823,470.3613867183111,471.4039571761436
mango_rmse_random,small,2000-03-31,2001Q3,7,DEFL,469.2937906603406,438.197663342384,31.096127317956643,465.8715634275664,467.24420098775886,469.31027426394195,471.3326957988348,472.58851792503447
mango_rmse_random,small,2000-03-31,2001Q4,8,DEFL,469.89579053095395,438.50844547731197,31.38734505364198,465.8848565229253,467.533081098877,469.95538366264725,472.2980848306927,473.75322812041134
mango_rmse_random,small,2000-03-31,2000Q1,1,FFR,5.599258951493079,5.676666666666667,-0.07740771517358791,4.102773217796754,4.693703929800281,5.579015756657101,6.4901568224279655,7.155772080245602
mango_rmse_random,small,2000-03-31,2000Q2,2,FFR,6.009244984310497,6.273333333333333,-0.2640883490228365,3.677062172582099,4.514339843069395,5.979585238226598,7.457111073398349,8.426640580321527
mango_rmse_random,small,2000-03-31,2000Q3,3,FFR,6.129906658864616,6.52,-0.3900933411353833,3.296020000086754,4.360622695852061,6.127493110610429,7.829941770726527,9.106378244826855
mango_rmse_random,small,2000-03-31,2000Q4,4,FFR,6.059930173108005,6.473333333333334,-0.41340316022532875,2.682733746914558,4.1138624446341385,6.06601255976582,8.027905999232228,9.483842481083052
mango_rmse_random,small,2000-03-31,2001Q1,5,FFR,6.134525633099134,5.593333333333334,0.5411922997658003,2.5155152358207475,3.9139865722346197,6.076447777341645,8.318282790170837,9.872561211645941
mango_rmse_random,small,2000-03-31,2001Q2,6,FFR,6.211527856854606,4.326666666666667,1.884861190187939,2.2160298113560257,3.7728455505548637,6.2505530884702125,8.560742389397545,10.399540025777764
mango_rmse_random,small,2000-03-31,2001Q3,7,FFR,6.139770448793654,3.4966666666666666,2.6431037821269876,1.910595204912667,3.4557780110075615,6.157633050987274,8.73958274386337,10.598128714938051
mango_rmse_random,small,2000-03-31,2001Q4,8,FFR,6.084745738139679,2.1333333333333333,3.9514124048063457,1.5993967977007946,3.354838480310589,5.979830747445755,8.935305620529101,10.77978888297108
mango_rmse_random,small,2000-03-31,2000Q1,1,GDP,911.9284896589884,946.771157645587,-34.8426679865986,910.6699315453675,911.2061977693636,911.88761990186,912.6879216547346,913.1802370650499
mango_rmse_random,small,2000-03-31,2000Q2,2,GDP,912.9279863734309,948.5753664798251,-35.647380106394166,911.0254513979944,911.7635261699837,912.9235072629592,914.0882109456877,914.8372899570976
mango_rmse_random,small,2000-03-31,2000Q3,3,GDP,913.7557042877712,948.6750908667843,-34.91938657901312,911.2898403712072,912.2600128798456,913.770012271897,915.2629290415891,916.1701761277487
mango_rmse_random,small,2000-03-31,2000Q4,4,GDP,914.5637894101592,949.2676932603196,-34.70390385016037,911.4421532406151,912.7863338580172,914.5613540893174,916.3705657644255,917.5638894405483
mango_rmse_random,small,2000-03-31,2001Q1,5,GDP,915.2974142221633,948.9429455219695,-33.64553129980618,911.6157132280609,913.127144008663,915.2664562818895,917.4757109643425,918.959709815923
mango_rmse_random,small,2000-03-31,2001Q2,6,GDP,916.0620372383514,949.5624120747524,-33.500374836400965,911.8960812507149,913.6519635729051,916.028012964959,918.5238668168622,920.2059532146973
mango_rmse_random,small,2000-03-31,2001Q3,7,GDP,916.8342043520657,949.1612595166631,-32.32705516459737,912.1594379073824,914.0510821340483,916.7877754750825,919.5849068928142,921.6677394893724
mango_rmse_random,small,2000-03-31,2001Q4,8,GDP,917.5976743204965,949.4381900682963,-31.840515747799827,912.4809633525946,914.7176055127894,917.5632523508971,920.6140800665282,922.8024905394742
mango_rmse_random,small,2000-06-30,2000Q2,1,DEFL,466.9186482259109,435.4231401429961,31.495508082914796,466.46733182288847,466.62212043693035,466.9295838735888,467.2044825277003,467.3793712138647
